,Open,High,Low,Close,Adj Close,Volume
2766,0.12449384155649428,0.12603208957131537,0.12667405120200467,0.12638683107736365,0.09427136421160769,0.021873026137696636
2767,0.12849221613836226,0.12705459317138013,0.12764579540843,0.12551181102993375,0.09361888695379714,0.01077341275441856
2768,0.12711346628254572,0.12569125503796044,0.12797906565962178,0.12550838452005705,0.09361633209016472,0.0212936216338779
2769,0.12536934440593814,0.12430064850586663,0.12582157929664334,0.12358677186687768,0.09218335991251549,0.03628294397875112
2770,0.12414915409254014,0.12357808093115996,0.12434817397558488,0.12238576395864058,0.09128777206407405,0.0360923252763118
2771,0.12374587141421363,0.12236130328308865,0.12028578333506051,0.11855283465287757,0.08842949175071203,0.027191348669978323
2772,0.11953034207555471,0.12091957157099159,0.12035594549320616,0.12116073753933529,0.09037422496257409,0.029390158973279255
2773,0.12297721671509608,0.12330541330447602,0.12519011987333256,0.12376177093507397,0.09231384844717133,0.033093413864987244
2774,0.12472478050284372,0.12507775287792158,0.12694417382697357,0.12526132168317342,0.09343210029173292,0.03841318245023843
2775,0.1260794038906833,0.1246687514378957,0.1251234691908778,0.12384413070435706,0.09237527331962979,0.028508616162013462
2776,0.12539002896277504,0.12398708237118586,0.1266284441153182,0.12430394186646042,0.09271814765706894,0.020767258352980374
2777,0.12490746651323925,0.12464829809388288,0.12603206577108025,0.12423874758849211,0.09266954760716753,0.035082025908641845
2778,0.12366659164300435,0.12494141906457963,0.1256321448374337,0.1252029804249585,0.09338857593352581,0.02595506014423511
2779,0.12642409135463745,0.12569125503796044,0.12783172681140773,0.125727994100513,0.09378008380747609,0.02770489992156609
2780,0.1253210914699842,0.12487325215790866,0.12668808026585018,0.12517210065865408,0.09336555745759742,0.019581957654941685
2781,0.12566577893393835,0.12425974999786979,0.12673368735253665,0.12424904358908784,0.09267722866688921,0.011367104261575944
2782,0.1260794038906833,0.12545948591927333,0.12736514677584743,0.1258480948913367,0.09386966213532524,0.02157120596190287
2783,0.12642754153827665,0.12582077379664108,0.12817552307021315,0.1257005408440853,0.09375963721296537,0.022261407044244595
2784,0.12642409135463745,0.1274090578140577,0.12743530893399305,0.1271040093124292,0.09480621069496832,0.03190551027160345
2785,0.12904371608068888,0.127599928424748,0.12905605310326554,0.1265206626141426,0.0943711954805962,0.014389702020540894
2786,0.1288369036023164,0.12739542770473505,0.12673368735253665,0.12436227488919252,0.09276166378086383,0.031993603818505315
2787,0.1259346368103224,0.12500958597125061,0.12554093066406077,0.12310979521345954,0.09182766130148011,0.04770939425419529
2788,0.1253210914699842,0.12705459317138013,0.12694417382697357,0.12758783898560075,0.09516700256444409,0.03538882050665069
2789,0.12814752867440812,0.12771580889407713,0.12907359364280196,0.1281608979187744,0.09559433671909454,0.024420277364527974
2790,0.12814752867440812,0.13045952688758425,0.12943493044114382,0.12971191219888692,0.09675093567241817,0.03888549227113609
2791,0.13144274413880933,0.13250794570505883,0.1329114687450439,0.13040162894204196,0.09726525157026343,0.06076459183130462
2792,0.1374540902011698,0.13894290333080547,0.13676687596736323,0.1354664541578293,0.10104216291123196,0.1034655527045818
2793,0.1385226213394276,0.13762046370538264,0.13788947049769346,0.1382150498363022,0.10309180363273764,0.06691682419003682
2794,0.13952221498489462,0.14272957008836135,0.14202903782828624,0.14295045244592278,0.10662305830281592,0.08758592446744762
