Date,Open,High,Low,Close
1981-09-01,0.095424,0.095982,0.095424,0.095424
1981-09-02,0.097098,0.097656,0.097098,0.097098
1981-09-03,0.093192,0.093192,0.092076,0.092076
1981-09-04,0.091518,0.091518,0.09096,0.09096
1981-09-08,0.088728,0.088728,0.08817,0.08817
1981-09-09,0.08817,0.088728,0.08817,0.08817
1981-09-10,0.088728,0.089286,0.088728,0.088728
1981-09-11,0.08817,0.08817,0.087612,0.087612
1981-09-14,0.085379,0.085379,0.084821,0.084821
1981-09-15,0.083147,0.083147,0.082589,0.082589
1981-09-16,0.081473,0.081473,0.080915,0.080915
1981-09-17,0.079241,0.079241,0.078683,0.078683
1981-09-18,0.079241,0.079799,0.079241,0.079241
1981-09-21,0.079799,0.080357,0.079799,0.079799
1981-09-22,0.075893,0.075893,0.075335,0.075335
1981-09-23,0.074777,0.074777,0.073661,0.073661
1981-09-24,0.073661,0.073661,0.073103,0.073103
1981-09-25,0.064732,0.064732,0.063616,0.063616
1981-09-28,0.064174,0.064732,0.064174,0.064174
1981-09-29,0.067522,0.06808,0.067522,0.067522
1981-09-30,0.06808,0.068638,0.06808,0.06808
1981-10-01,0.06808,0.068638,0.06808,0.06808
1981-10-02,0.073661,0.074219,0.073661,0.073661
1981-10-05,0.075893,0.077009,0.075893,0.075893
1981-10-06,0.075893,0.075893,0.075335,0.075335
1981-10-07,0.079799,0.080915,0.079799,0.079799
1981-10-08,0.082589,0.083147,0.082589,0.082589
1981-10-09,0.083147,0.084263,0.083147,0.083147
1981-10-12,0.085938,0.086496,0.085938,0.085938
1981-10-13,0.085938,0.087054,0.085938,0.085938
1981-10-14,0.081473,0.081473,0.080915,0.080915
1981-10-15,0.082589,0.083147,0.082589,0.082589
1981-10-16,0.082031,0.082031,0.081473,0.081473
1981-10-19,0.083147,0.083705,0.083147,0.083147
1981-10-20,0.087612,0.08817,0.087612,0.087612
1981-10-21,0.087612,0.08817,0.087612,0.087612
1981-10-22,0.087612,0.087612,0.087054,0.087054
1981-10-23,0.085379,0.085379,0.084821,0.084821
1981-10-26,0.084821,0.085379,0.084821,0.084821
1981-10-27,0.086496,0.087612,0.086496,0.086496
1981-10-28,0.089286,0.089844,0.089286,0.089286
1981-10-29,0.088728,0.088728,0.08817,0.08817
1981-10-30,0.089286,0.089844,0.089286,0.089286
1981-11-02,0.089286,0.089844,0.089286,0.089286
1981-11-03,0.088728,0.088728,0.08817,0.08817
1981-11-04,0.086496,0.086496,0.085938,0.085938
1981-11-05,0.080357,0.080357,0.079799,0.079799
1981-11-06,0.080357,0.080915,0.080357,0.080357
1981-11-09,0.081473,0.082031,0.081473,0.081473
1981-11-10,0.082031,0.082589,0.082031,0.082031
1981-11-11,0.084263,0.084821,0.084263,0.084263
1981-11-12,0.087054,0.087612,0.087054,0.087054
1981-11-13,0.081473,0.081473,0.080915,0.080915
1981-11-16,0.080357,0.080357,0.079799,0.079799
1981-11-17,0.081473,0.082031,0.081473,0.081473
1981-11-18,0.084263,0.084821,0.084263,0.084263
1981-11-19,0.084263,0.084821,0.084263,0.084263
1981-11-20,0.084821,0.085379,0.084821,0.084821
1981-11-23,0.082031,0.082031,0.080915,0.080915
1981-11-24,0.080915,0.080915,0.080357,0.080357
1981-11-25,0.082031,0.082589,0.082031,0.082031
1981-11-27,0.084263,0.084821,0.084263,0.084263
1981-11-30,0.083705,0.083705,0.083147,0.083147
1981-12-01,0.083147,0.083705,0.083147,0.083147
1981-12-02,0.083705,0.084263,0.083705,0.083705
1981-12-03,0.083147,0.083147,0.082589,0.082589
1981-12-04,0.084821,0.085379,0.084821,0.084821
1981-12-07,0.085379,0.085938,0.085379,0.085379
1981-12-08,0.084821,0.084821,0.083705,0.083705
1981-12-09,0.084263,0.084821,0.084263,0.084263
1981-12-10,0.084263,0.084821,0.084263,0.084263
1981-12-11,0.084263,0.084821,0.083705,0.083705
1981-12-14,0.082031,0.082031,0.080915,0.080915
1981-12-15,0.083147,0.083705,0.083147,0.083147
1981-12-16,0.087054,0.087612,0.087054,0.087054
1981-12-17,0.094308,0.094866,0.094308,0.094308
1981-12-18,0.102121,0.102679,0.102121,0.102121
1981-12-21,0.098214,0.098214,0.097656,0.097656
1981-12-22,0.09933,0.099888,0.09933,0.09933
1981-12-23,0.097656,0.097656,0.097098,0.097098
1981-12-24,0.097656,0.098214,0.097656,0.097656
1981-12-28,0.094308,0.094308,0.093192,0.093192
1981-12-29,0.094866,0.095982,0.094866,0.094866
1981-12-30,0.098772,0.09933,0.098772,0.098772
1981-12-31,0.098772,0.09933,0.098772,0.098772
1982-01-04,0.098772,0.098772,0.098214,0.098214
1982-01-05,0.094308,0.094308,0.093192,0.093192
1982-01-06,0.092634,0.092634,0.092076,0.092076
1982-01-07,0.085938,0.085938,0.084821,0.084821
1982-01-08,0.088728,0.089286,0.088728,0.088728
1982-01-11,0.083705,0.083705,0.083147,0.083147
1982-01-12,0.080915,0.080915,0.080357,0.080357
1982-01-13,0.080357,0.080357,0.079799,0.079799
1982-01-14,0.083705,0.084263,0.083705,0.083705
1982-01-15,0.089286,0.090402,0.089286,0.089286
1982-01-18,0.09096,0.092076,0.09096,0.09096
1982-01-19,0.089844,0.089844,0.088728,0.088728
1982-01-20,0.090402,0.09096,0.090402,0.090402
1982-01-21,0.092076,0.092634,0.092076,0.092076
1982-01-22,0.092634,0.093192,0.092634,0.092634
1982-01-25,0.090402,0.090402,0.089844,0.089844
1982-01-26,0.087612,0.087612,0.086496,0.086496
1982-01-27,0.087054,0.08817,0.087054,0.087054
1982-01-28,0.089844,0.090402,0.089844,0.089844
1982-01-29,0.09096,0.091518,0.09096,0.09096
1982-02-01,0.09096,0.09096,0.089844,0.089844
1982-02-02,0.090402,0.091518,0.090402,0.090402
1982-02-03,0.090402,0.09096,0.090402,0.090402
1982-02-04,0.088728,0.088728,0.08817,0.08817
1982-02-05,0.08817,0.088728,0.08817,0.08817
1982-02-08,0.083147,0.083147,0.082589,0.082589
1982-02-09,0.082589,0.083147,0.082589,0.082589
1982-02-10,0.083705,0.084263,0.083705,0.083705
1982-02-11,0.083147,0.083147,0.082589,0.082589
1982-02-12,0.083705,0.084263,0.083705,0.083705
1982-02-16,0.082589,0.082589,0.082031,0.082031
1982-02-17,0.083147,0.083705,0.083147,0.083147
1982-02-18,0.084263,0.084821,0.084263,0.084263
1982-02-19,0.084263,0.084263,0.083705,0.083705
1982-02-22,0.083147,0.083147,0.082589,0.082589
1982-02-23,0.082031,0.082031,0.081473,0.081473
1982-02-24,0.082031,0.082589,0.082031,0.082031
1982-02-25,0.082031,0.082031,0.081473,0.081473
1982-02-26,0.081473,0.082031,0.081473,0.081473
1982-03-01,0.082031,0.082589,0.082031,0.082031
1982-03-02,0.082031,0.082589,0.082031,0.082031
1982-03-03,0.082031,0.082589,0.082031,0.082031
1982-03-04,0.080915,0.080915,0.080357,0.080357
1982-03-05,0.074777,0.074777,0.074219,0.074219
1982-03-08,0.073661,0.073661,0.073103,0.073103
1982-03-09,0.073661,0.074219,0.073661,0.073661
1982-03-10,0.073103,0.073103,0.072545,0.072545
1982-03-11,0.072545,0.073661,0.072545,0.072545
1982-03-12,0.068638,0.068638,0.06808,0.06808
1982-03-15,0.06808,0.06808,0.067522,0.067522
1982-03-16,0.066964,0.066964,0.066406,0.066406
1982-03-17,0.063616,0.063616,0.063058,0.063058
1982-03-18,0.06808,0.068638,0.06808,0.06808
1982-03-19,0.074219,0.074777,0.074219,0.074219
1982-03-22,0.079799,0.080357,0.079799,0.079799
1982-03-23,0.079241,0.079241,0.078683,0.078683
1982-03-24,0.074777,0.074777,0.074219,0.074219
1982-03-25,0.074219,0.074219,0.073661,0.073661
1982-03-26,0.073103,0.073103,0.072545,0.072545
1982-03-29,0.074219,0.074777,0.074219,0.074219
1982-03-30,0.075335,0.075893,0.075335,0.075335
1982-03-31,0.075335,0.075893,0.075335,0.075335
1982-04-01,0.079241,0.079799,0.079241,0.079241
1982-04-02,0.079241,0.079799,0.079241,0.079241
1982-04-05,0.079241,0.079799,0.079241,0.079241
1982-04-06,0.079241,0.079241,0.078683,0.078683
1982-04-07,0.078125,0.078125,0.077567,0.077567
1982-04-08,0.078125,0.078683,0.078125,0.078125
1982-04-12,0.078125,0.078683,0.077567,0.077567
1982-04-13,0.071987,0.071987,0.071429,0.071429
1982-04-14,0.071987,0.072545,0.071987,0.071987
1982-04-15,0.073103,0.073661,0.073103,0.073103
1982-04-16,0.075335,0.075893,0.075335,0.075335
1982-04-19,0.074777,0.074777,0.073661,0.073661
1982-04-20,0.070871,0.070871,0.070313,0.070313
1982-04-21,0.070313,0.070313,0.069754,0.069754
1982-04-22,0.069196,0.069196,0.068638,0.068638
1982-04-23,0.068638,0.069196,0.068638,0.068638
1982-04-26,0.070313,0.070871,0.070313,0.070313
1982-04-27,0.068638,0.068638,0.06808,0.06808
1982-04-28,0.065848,0.065848,0.06529,0.06529
1982-04-29,0.06529,0.065848,0.06529,0.06529
1982-04-30,0.065848,0.066406,0.065848,0.065848
1982-05-03,0.06808,0.068638,0.06808,0.06808
1982-05-04,0.070313,0.070871,0.070313,0.070313
1982-05-05,0.070313,0.070313,0.069196,0.069196
1982-05-06,0.071429,0.071987,0.071429,0.071429
1982-05-07,0.072545,0.073103,0.072545,0.072545
1982-05-10,0.071987,0.071987,0.071429,0.071429
1982-05-11,0.069754,0.069754,0.069196,0.069196
1982-05-12,0.06808,0.06808,0.067522,0.067522
1982-05-13,0.06808,0.068638,0.06808,0.06808
1982-05-14,0.066406,0.066406,0.06529,0.06529
1982-05-17,0.064732,0.064732,0.064174,0.064174
1982-05-18,0.063616,0.063616,0.063058,0.063058
1982-05-19,0.063058,0.063058,0.0625,0.0625
1982-05-20,0.063058,0.063616,0.063058,0.063058
1982-05-21,0.063616,0.064174,0.063616,0.063616
1982-05-24,0.064174,0.064732,0.064174,0.064174
1982-05-25,0.064174,0.064732,0.064174,0.064174
1982-05-26,0.064174,0.064174,0.063616,0.063616
1982-05-27,0.063058,0.063058,0.0625,0.0625
1982-05-28,0.0625,0.063058,0.0625,0.0625
1982-06-01,0.061942,0.061942,0.061384,0.061384
1982-06-02,0.0625,0.063058,0.0625,0.0625
1982-06-03,0.061384,0.061384,0.060268,0.060268
1982-06-04,0.059152,0.059152,0.058594,0.058594
1982-06-07,0.058594,0.059152,0.058594,0.058594
1982-06-08,0.058594,0.058594,0.058036,0.058036
1982-06-09,0.057478,0.057478,0.05692,0.05692
1982-06-10,0.057478,0.058036,0.057478,0.057478
1982-06-11,0.05971,0.060268,0.05971,0.05971
1982-06-14,0.05971,0.060268,0.05971,0.05971
1982-06-15,0.05971,0.060268,0.05971,0.05971
1982-06-16,0.05971,0.060268,0.05971,0.05971
1982-06-17,0.059152,0.059152,0.058594,0.058594
1982-06-18,0.058594,0.058594,0.057478,0.057478
1982-06-21,0.057478,0.058036,0.057478,0.057478
1982-06-22,0.05971,0.060826,0.05971,0.05971
1982-06-23,0.061384,0.0625,0.061384,0.061384
1982-06-24,0.061384,0.061942,0.061384,0.061384
1982-06-25,0.05971,0.05971,0.059152,0.059152
1982-06-28,0.059152,0.059152,0.058594,0.058594
1982-06-29,0.057478,0.057478,0.05692,0.05692
1982-06-30,0.05692,0.057478,0.05692,0.05692
1982-07-01,0.05692,0.05692,0.056362,0.056362
1982-07-02,0.054129,0.054129,0.053571,0.053571
1982-07-06,0.051897,0.051897,0.051339,0.051339
1982-07-07,0.051339,0.051897,0.051339,0.051339
1982-07-08,0.049665,0.049665,0.049107,0.049107
1982-07-09,0.050781,0.051339,0.050781,0.050781
1982-07-12,0.051897,0.052455,0.051897,0.051897
1982-07-13,0.055246,0.055804,0.055246,0.055246
1982-07-14,0.055804,0.05692,0.055804,0.055804
1982-07-15,0.05692,0.057478,0.05692,0.05692
1982-07-16,0.059152,0.05971,0.059152,0.059152
1982-07-19,0.05971,0.060268,0.05971,0.05971
1982-07-20,0.063616,0.064174,0.063616,0.063616
1982-07-21,0.063616,0.064174,0.063616,0.063616
1982-07-22,0.064174,0.064732,0.064174,0.064174
1982-07-23,0.063616,0.063616,0.063058,0.063058
1982-07-26,0.060826,0.060826,0.060268,0.060268
1982-07-27,0.060268,0.060826,0.060268,0.060268
1982-07-28,0.058036,0.058036,0.057478,0.057478
1982-07-29,0.05971,0.060268,0.05971,0.05971
1982-07-30,0.060268,0.060826,0.060268,0.060268
1982-08-02,0.061942,0.0625,0.061942,0.061942
1982-08-03,0.058594,0.058594,0.058036,0.058036
1982-08-04,0.058036,0.058036,0.057478,0.057478
1982-08-05,0.055804,0.055804,0.055246,0.055246
1982-08-06,0.055246,0.055246,0.054688,0.054688
1982-08-09,0.055246,0.055804,0.055246,0.055246
1982-08-10,0.058594,0.059152,0.058594,0.058594
1982-08-11,0.059152,0.05971,0.059152,0.059152
1982-08-12,0.059152,0.059152,0.058594,0.058594
1982-08-13,0.058594,0.059152,0.058594,0.058594
1982-08-16,0.05971,0.060268,0.05971,0.05971
1982-08-17,0.063616,0.064732,0.063616,0.063616
1982-08-18,0.063616,0.064174,0.063616,0.063616
1982-08-19,0.064174,0.064732,0.064174,0.064174
1982-08-20,0.065848,0.066406,0.065848,0.065848
1982-08-23,0.068638,0.069196,0.068638,0.068638
1982-08-24,0.071987,0.072545,0.071987,0.071987
1982-08-25,0.077009,0.077567,0.077009,0.077009
1982-08-26,0.079241,0.079799,0.079241,0.079241
1982-08-27,0.075893,0.075893,0.075335,0.075335
1982-08-30,0.076451,0.077009,0.076451,0.076451
1982-08-31,0.080357,0.080915,0.080357,0.080357
1982-09-01,0.078683,0.078683,0.078125,0.078125
1982-09-02,0.081473,0.082031,0.081473,0.081473
1982-09-03,0.082031,0.082589,0.082031,0.082031
1982-09-07,0.078125,0.078125,0.077567,0.077567
1982-09-08,0.080357,0.080915,0.080357,0.080357
1982-09-09,0.079241,0.079241,0.078683,0.078683
1982-09-10,0.080915,0.081473,0.080915,0.080915
1982-09-13,0.081473,0.082031,0.081473,0.081473
1982-09-14,0.084263,0.084821,0.084263,0.084263
1982-09-15,0.084263,0.084263,0.083705,0.083705
1982-09-16,0.082031,0.082031,0.080915,0.080915
1982-09-17,0.079799,0.079799,0.079241,0.079241
1982-09-20,0.079799,0.080357,0.079799,0.079799
1982-09-21,0.081473,0.082031,0.081473,0.081473
1982-09-22,0.083705,0.084263,0.083705,0.083705
1982-09-23,0.083705,0.084263,0.083705,0.083705
1982-09-24,0.081473,0.081473,0.080915,0.080915
1982-09-27,0.080915,0.082031,0.080915,0.080915
1982-09-28,0.082031,0.083147,0.082031,0.082031
1982-09-29,0.082031,0.082589,0.082031,0.082031
1982-09-30,0.082031,0.082031,0.081473,0.081473
1982-10-01,0.082589,0.083705,0.082589,0.082589
1982-10-04,0.082589,0.084263,0.080357,0.083705
1982-10-05,0.083705,0.085938,0.083705,0.084263
1982-10-06,0.084263,0.090402,0.084263,0.090402
1982-10-07,0.09096,0.098214,0.09096,0.097656
1982-10-08,0.097656,0.105469,0.097098,0.104911
1982-10-11,0.104911,0.110491,0.104911,0.107143
1982-10-12,0.107143,0.108817,0.102679,0.103795
1982-10-13,0.103795,0.108259,0.102679,0.104911
1982-10-14,0.104911,0.106585,0.103237,0.105469
1982-10-15,0.104911,0.104911,0.101004,0.102679
1982-10-18,0.102679,0.105469,0.102679,0.104911
1982-10-19,0.104911,0.108259,0.104911,0.107143
1982-10-20,0.107143,0.114397,0.106585,0.113281
1982-10-21,0.113281,0.11942,0.111607,0.116071
1982-10-22,0.116071,0.11942,0.115513,0.115513
1982-10-25,0.115513,0.116071,0.108259,0.108817
1982-10-26,0.108817,0.109933,0.103795,0.109375
1982-10-27,0.109375,0.112723,0.109375,0.112165
1982-10-28,0.112165,0.113281,0.110491,0.112165
1982-10-29,0.112165,0.113281,0.110491,0.113281
1982-11-01,0.113281,0.120536,0.112165,0.11942
1982-11-02,0.120536,0.131696,0.120536,0.12779
1982-11-03,0.12779,0.137277,0.12779,0.137277
1982-11-04,0.137277,0.142299,0.136161,0.138393
1982-11-05,0.137277,0.137277,0.132254,0.134487
1982-11-08,0.134487,0.135603,0.128348,0.128906
1982-11-09,0.128906,0.134487,0.128348,0.133371
1982-11-10,0.133929,0.140625,0.133929,0.138393
1982-11-11,0.138393,0.147321,0.136161,0.147321
1982-11-12,0.147321,0.151786,0.144531,0.144531
1982-11-15,0.144531,0.146205,0.139509,0.141183
1982-11-16,0.141183,0.141741,0.133371,0.133929
1982-11-17,0.133929,0.140625,0.133929,0.140067
1982-11-18,0.140067,0.142299,0.139509,0.140067
1982-11-19,0.140067,0.141183,0.137277,0.137835
1982-11-22,0.137835,0.137835,0.125558,0.125558
1982-11-23,0.127232,0.132813,0.127232,0.128906
1982-11-24,0.128906,0.136161,0.128348,0.131696
1982-11-26,0.131696,0.133371,0.126674,0.129464
1982-11-29,0.129464,0.131138,0.125,0.128906
1982-11-30,0.128906,0.142857,0.128348,0.142299
1982-12-01,0.142299,0.15067,0.142299,0.145089
1982-12-02,0.145089,0.147321,0.142857,0.145089
1982-12-03,0.143415,0.143415,0.140067,0.141741
1982-12-06,0.141741,0.15067,0.140625,0.149554
1982-12-07,0.149554,0.154576,0.146205,0.151228
1982-12-08,0.151228,0.155692,0.147321,0.147879
1982-12-09,0.145647,0.145647,0.138393,0.140625
1982-12-10,0.138393,0.138393,0.128906,0.13058
1982-12-13,0.129464,0.129464,0.12779,0.12779
1982-12-14,0.12779,0.135603,0.125,0.126674
1982-12-15,0.126674,0.127232,0.123326,0.126116
1982-12-16,0.126116,0.13058,0.125,0.128348
1982-12-17,0.128348,0.135603,0.12779,0.134487
1982-12-20,0.134487,0.135045,0.132813,0.133929
1982-12-21,0.133929,0.135045,0.131696,0.135045
1982-12-22,0.135603,0.138951,0.135603,0.138951
1982-12-23,0.138951,0.142857,0.137835,0.142857
1982-12-27,0.142857,0.146763,0.141741,0.146205
1982-12-28,0.146205,0.15067,0.143415,0.145089
1982-12-29,0.145089,0.145647,0.138393,0.140067
1982-12-30,0.140067,0.141741,0.132254,0.133929
